scenario,control_case,control_case_name,duration_s,final_x_m,final_y_m,final_psi_deg,max_abs_y_error_m,rms_y_error_m,mean_Vx_m_s,max_abs_Vy_m_s,max_abs_beta_deg,max_abs_r_rad_s,max_abs_ay_m_s2,max_abs_Mz_cmd_Nm,control_effort_Mz_Nm_s,max_abs_Mz_applied_Nm,control_effort_Mz_applied_Nm_s,max_abs_Mz_tracking_error_Nm,mean_total_wheel_torque_Nm,max_abs_wheel_torque_Nm,max_abs_T_FL_Nm,max_abs_T_FR_Nm,max_abs_T_RL_Nm,max_abs_T_RR_Nm,max_abs_torque_difference_RL_Nm,max_abs_total_torque_saturation_error_Nm,min_mu,mean_mu,time_beta_over_3deg_s,time_abs_beta_above_3deg_s
double_lane_change,2,torque_vectoring,12,267.370244742153,63.1843063399274,14.6743168051285,63.1843063399274,22.3071604067535,20.6429834450946,0.44849250671831,1.33558786890714,0.664551654396553,8.829,20000,15204.3186774755,16243.15275,13834.7696666309,3756.84725,1023.43841425037,1846.30502925,1846.30502925,1846.30502925,1727.18857575,1727.18857575,7146.98721,1200,0.9,0.899999999999999,0,0
