scenario,control_case,control_case_name,duration_s,final_x_m,final_y_m,final_psi_deg,max_abs_y_error_m,rms_y_error_m,mean_Vx_m_s,max_abs_Vy_m_s,max_abs_beta_deg,max_abs_r_rad_s,max_abs_ay_m_s2,max_abs_Mz_cmd_Nm,control_effort_Mz_Nm_s,max_abs_Mz_applied_Nm,control_effort_Mz_applied_Nm_s,max_abs_Mz_tracking_error_Nm,mean_total_wheel_torque_Nm,max_abs_wheel_torque_Nm,max_abs_T_FL_Nm,max_abs_T_FR_Nm,max_abs_T_RL_Nm,max_abs_T_RR_Nm,max_abs_torque_difference_RL_Nm,max_abs_total_torque_saturation_error_Nm,min_mu,mean_mu,time_beta_over_3deg_s,time_abs_beta_above_3deg_s
aggressive_corner,1,stability_control,20,-190.631089599951,-99.7562560283642,266.920607482634,140.0196272531,90.7925144214203,26.1848335656422,2.49373670261285,4.56209697269485,1.06884627711298,8.829,20000,374123.62616316,16243.15275,304677.019084169,3756.84725,1200,300,300,300,300,300,0,0,0.9,0.900000000000002,2.18637992831541,2.18637992831541
