scenario,control_case,control_case_name,duration_s,final_x_m,final_y_m,final_psi_deg,max_abs_y_error_m,rms_y_error_m,mean_Vx_m_s,max_abs_Vy_m_s,max_abs_beta_deg,max_abs_r_rad_s,max_abs_ay_m_s2,max_abs_Mz_cmd_Nm,control_effort_Mz_Nm_s,max_abs_Mz_applied_Nm,control_effort_Mz_applied_Nm_s,max_abs_Mz_tracking_error_Nm,mean_total_wheel_torque_Nm,max_abs_wheel_torque_Nm,max_abs_T_FL_Nm,max_abs_T_FR_Nm,max_abs_T_RL_Nm,max_abs_T_RR_Nm,max_abs_torque_difference_RL_Nm,max_abs_total_torque_saturation_error_Nm,min_mu,mean_mu,time_beta_over_3deg_s,time_abs_beta_above_3deg_s
double_lane_change,1,stability_control,12,278.688621287311,3.04214579168059,0.112383090474574,4.66964430255669,1.8694764507356,19.9744031804581,0.507528980483811,1.26345017824763,0.488666741755735,8.829,6766.72533397138,22798.6289870067,6766.72533397138,22798.6289870067,1.81898940354586e-12,1200,300,300,300,300,300,0,0,0.9,0.899999999999993,0,0
