scenario,control_case,control_case_name,duration_s,final_x_m,final_y_m,final_psi_deg,max_abs_y_error_m,rms_y_error_m,mean_Vx_m_s,max_abs_Vy_m_s,max_abs_beta_deg,max_abs_r_rad_s,max_abs_ay_m_s2,max_abs_Mz_cmd_Nm,control_effort_Mz_Nm_s,mean_total_wheel_torque_Nm,max_abs_wheel_torque_Nm,max_abs_T_FL_Nm,max_abs_T_FR_Nm,max_abs_T_RL_Nm,max_abs_T_RR_Nm,max_abs_torque_difference_RL_Nm,time_beta_over_3deg_s
aggressive_corner,2,torque_vectoring,20,36.4873392394071,-27.3594252014276,741.026879383043,74.4112925341429,30.067920448092,23.7099715037327,0.293213939154307,1.04999507549672,0.866640534642653,12.0361179295429,18746.2695633773,3156.87605605619,1200,2362.0896519715,1762.0896519715,2362.0896519715,1762.0896519715,2362.0896519715,8248.35860788602,0
